Date,AAPL,MSFT,NVDA,VOO,GLD,IEF,BTC-USD
2025-07-09,210.30567932128903,499.5200805664063,162.66334533691406,566.9144897460938,305.5199890136719,91.24356079101562,111326.5546875
2025-07-10,211.5706329345703,497.5061340332031,163.88172912597656,568.5748901367188,306.20001220703125,91.19544982910156,115987.203125
2025-07-11,210.3256072998047,499.33154296875,164.7006378173828,566.5289916992188,309.1400146484375,90.7719955444336,117516.9921875
2025-07-14,207.79562377929688,499.033935546875,163.85177612304688,567.645751953125,308.010009765625,90.73350524902344,119849.703125
2025-07-15,208.28369140625,501.8117370605469,170.4729461669922,565.1848754882812,306.7300109863281,90.3774185180664,117777.1875
2025-07-16,209.32955932617188,501.6133117675781,171.14205932617188,567.0429077148438,308.260009765625,90.62764739990234,118738.5078125
2025-07-17,209.1901092529297,507.6451416015625,172.76988220214844,570.4428100585938,307.5899963378906,90.59877014160156,119289.84375
2025-07-18,210.3455047607422,506.0082092285156,172.18067932128906,570.185791015625,308.3900146484375,90.8489990234375,118003.2265625
2025-07-21,211.64036560058597,506.0181274414063,171.1520538330078,571.2037963867188,313.1300048828125,91.16659545898438,117439.5390625
2025-07-22,213.55279541015625,501.2660827636719,166.8078155517578,571.2037963867188,316.1000061035156,91.42642974853516,119995.4140625
2025-07-23,213.30377197265625,501.8613586425781,170.5528564453125,576.0564575195312,312.17999267578125,91.09919738769533,118754.9609375
2025-07-24,212.91531372070312,506.8316345214844,173.50892639160156,576.4517822265625,310.2699890136719,90.96446990966795,118368.0
2025-07-25,213.0348358154297,509.6392822265625,173.26922607421875,578.7448120117188,307.3999938964844,91.17618560791016,117635.8828125
2025-07-28,213.2041931152344,508.4388122558594,176.51490783691406,578.6063842773438,305.4100036621094,90.9740982055664,117924.4765625
2025-07-29,210.43516540527344,508.50823974609375,175.2765350341797,577.1041259765625,306.25,91.5707778930664,117922.1484375
2025-07-30,208.2239227294922,509.1729431152344,179.03155517578125,576.4024658203125,300.9599914550781,91.25318145751952,117831.1875
2025-07-31,206.74978637695312,529.2723388671875,177.63340759277344,574.2379760742188,302.9599914550781,91.3301773071289,115758.203125
2025-08-01,201.58030700683597,519.956787109375,173.4889373779297,564.7796630859375,309.1099853515625,92.3816375732422,113320.0859375
